WWTP,date,population_served,n1_sars_cov2_conc,n2_sars_cov2_conc,average_flow_rate,geoMean,sars_cov2_adj_load_log10,n
Milwaukee MSD Jones Island,2021-08-29,470007,22067.2,22067.2,91,22067.2,0.630684297354418,181
Milwaukee MSD Jones Island,2021-09-01,470007,16844.8,23577.6,75,19928.8724337329,0.502439664505713,181
Milwaukee MSD Jones Island,2021-09-06,470007,120857.6,141568,63,130803.550092496,1.24385575453017,181
Milwaukee MSD Jones Island,2021-09-08,470007,64460.8,79820.8,72,71730.8345458214,1.04093405395221,181
Milwaukee MSD Jones Island,2021-09-12,470007,90035.2,88396.8,91,89212.2388877221,1.2373615048629,181
Milwaukee MSD Jones Island,2021-09-15,470007,106880,105113.6,70,105993.120380523,1.19827139164996,181
Milwaukee MSD Jones Island,2021-09-19,470007,252083.2,237312,67,244586.116446539,1.54240227794142,181
Milwaukee MSD Jones Island,2021-09-22,470007,130739.2,114150.4,61,122163.546017951,1.20016713932195,181
Milwaukee MSD Jones Island,2021-09-26,470007,134963.2,129612.8,67,132260.947558076,1.27540210639583,181
Milwaukee MSD Jones Island,2021-09-29,470007,78592,85606.4,69,82024.2536619505,1.08068705206795,181
Milwaukee MSD Jones Island,2021-10-03,470007,86092.8,115840,77,99864.8584437989,1.21379908980902,181
Milwaukee MSD Jones Island,2021-10-06,470007,56140.8,57753.6,66,56941.4902060001,0.902868438244894,181
Milwaukee MSD Jones Island,2021-10-10,470007,77696,88294.4,71,82825.8516551445,1.09731993281702,181
Milwaukee MSD Jones Island,2021-10-13,470007,5427.2,16281.6,69,9400.18614283781,0.139881218234449,181
Milwaukee MSD Jones Island,2021-10-17,470007,106905.6,86707.2,70,96278.1659584352,1.15652152254229,181
Milwaukee MSD Jones Island,2021-10-20,470007,16998.4,19123.2,73,18029.5258639821,0.447202839920775,181
Milwaukee MSD Jones Island,2021-10-24,470007,42163.2,78361.6,91,57480.2210601177,1.04645549591325,181
Milwaukee MSD Jones Island,2021-10-27,470007,20659.2,33382.4,70,26261.2581206613,0.592309242281854,181
Milwaukee MSD Jones Island,2021-10-30,470007,73472,85452.8,84,79236.2803367245,1.1510990398091,181
Milwaukee MSD Jones Island,2021-11-03,470007,18355.2,12236.8,104,14986.9580422446,0.520642504647351,181
Milwaukee MSD Jones Island,2021-11-07,470007,35596.8,36582.4,74,36086.2352749632,0.754468969935162,181
Milwaukee MSD Jones Island,2021-11-10,470007,28032,44083.2,142,35153.0974794541,1.02614761673855,181
Milwaukee MSD Jones Island,2021-11-14,470007,66944,100787.2,89,82140.7226459568,1.19184419985029,181
Milwaukee MSD Jones Island,2021-11-17,470007,62574.93333,53657.6,72,57944.9803058713,0.948243989922131,181
Milwaukee MSD Jones Island,2021-11-21,470007,65817.6,85043.2,71,74815.3682094795,1.0531448403068,181
Milwaukee MSD Jones Island,2021-11-24,470007,24371.2,42201.6,71,32070.2920772481,0.68525693785951,181
Milwaukee MSD Jones Island,2021-11-28,470007,152588.8,201587.2,66,175385.144591439,1.39143241457362,181
Milwaukee MSD Jones Island,2021-12-01,470007,44403.2,66534.4,69,54353.8431951228,0.901975021785412,181
Milwaukee MSD Jones Island,2021-12-05,470007,54886.4,67968,105,61077.9734044934,1.13496959149766,181
Milwaukee MSD Jones Island,2021-12-08,470007,132224,152806.4,71,142143.144166717,1.33187994030134,181
Milwaukee MSD Jones Island,2021-12-12,470007,141952,130841.6,178,136283.626320993,1.71275935723771,181
Milwaukee MSD Jones Island,2021-12-15,470007,215347.2,199091.2,58,207059.731634715,1.40741931425625,181
Milwaukee MSD Jones Island,2021-12-19,470007,153164.8,169344,91,161051.35793032,1.49390145721249,181
Milwaukee MSD Jones Island,2021-12-22,470007,284825.6,408652.8,91,341166.790517014,1.8199038161543,181
Milwaukee MSD Jones Island,2021-12-26,470007,304614.4,354790.4,60,328746.505413761,1.62290806923803,181
Milwaukee MSD Jones Island,2021-12-29,470007,561126.4,760832,87,653393.389287648,2.08258966269946,181
Milwaukee MSD Jones Island,2022-01-02,470007,216704,356300.8,78,277870.128950918,1.66383213920107,181
Milwaukee MSD Jones Island,2022-01-05,470007,496409.6,710502.4,77,593885.689491707,1.98808925953794,181
Milwaukee MSD Jones Island,2022-01-09,470007,163123.2,294963.2,78,219352.093826888,1.56113206090889,181
Milwaukee MSD Jones Island,2022-01-12,470007,72704,101120,77,85742.8042461873,1.14758408221784,181
Milwaukee MSD Jones Island,2022-01-16,470007,77619.2,113664,81,93928.2106121478,1.20917674162458,181
Milwaukee MSD Jones Island,2022-01-19,470007,339840,378547.2,84,358671.828344519,1.80687222658444,181
Milwaukee MSD Jones Island,2022-01-23,470007,18278.4,19942.4,82,19092.2802242163,0.522567326316697,181
Milwaukee MSD Jones Island,2022-01-26,470007,48691.2,65561.6,61,56500.2033440589,0.865275519754291,181
Milwaukee MSD Jones Island,2022-01-30,470007,41344,57113.6,84,48593.2575405272,0.938750973745973,181
Milwaukee MSD Jones Island,2022-02-02,470007,13004.8,27878.4,73,19040.8249905302,0.470904295348914,181
Milwaukee MSD Jones Island,2022-02-06,470007,1779.2,8268.8,83,3835.60281572532,-0.169192604954706,181
Milwaukee MSD Jones Island,2022-02-09,470007,7040,15820.8,54,10553.5980594298,0.0836899834911191,181
Milwaukee MSD Jones Island,2022-02-13,470007,3084.8,14387.2,84,6661.95425982497,0.0757766065104671,181
Milwaukee MSD Jones Island,2022-02-16,470007,3430.4,3430.4,69,3430.4,-0.297910471689326,181
Milwaukee MSD Jones Island,2022-02-20,470007,2572.8,2572.8,54,2572.8,-0.529304539211913,181
Milwaukee MSD Jones Island,2022-02-23,470007,7680,3840,94,5430.58007951269,0.0358697496959818,181
Milwaukee MSD Jones Island,2022-02-27,470007,2726.4,2726.4,72,2726.4,-0.379182256585364,181
Milwaukee MSD Jones Island,2022-03-02,470007,8166.4,16332.8,102,11549.0336357636,0.399041491859701,181
Milwaukee MSD Jones Island,2022-03-06,470007,24806.4,20992,115,22819.6395414126,0.746902294279464,181
Milwaukee MSD Jones Island,2022-03-09,470007,14566.4,12467.2,64,13475.9868685006,0.263636226997351,181
Milwaukee MSD Jones Island,2022-03-13,470007,2905.6,2905.6,54,2905.6,-0.476474739439279,181
Milwaukee MSD Jones Island,2022-03-16,470007,11417.6,25113.6,75,16933.3115296448,0.431698835646356,181
Milwaukee MSD Jones Island,2022-03-20,470007,2508.8,2508.8,60,2508.8,-0.49448703471525,181
Milwaukee MSD Jones Island,2022-03-23,470007,15590.4,13875.2,189,14707.8182637671,0.771905732967487,181
Milwaukee MSD Jones Island,2022-03-27,470007,2547.2,2547.2,72,2547.2,-0.408708783614395,181
Milwaukee MSD Jones Island,2022-03-30,470007,9267.2,3481.6,95,5680.20101052771,0.0599829839491506,181
Milwaukee MSD Jones Island,2022-04-03,470007,3532.8,3532.8,92,3532.8,-0.160197447044597,181
Milwaukee MSD Jones Island,2022-04-06,470007,4134.4,4134.4,188,4134.4,0.218466015139413,181
Milwaukee MSD Jones Island,2022-04-10,470007,2918.4,2918.4,95,2918.4,-0.229235904166068,181
Milwaukee MSD Jones Island,2022-04-13,470007,3225.6,15052.8,124,6968.09239892813,0.264431259967697,181
Milwaukee MSD South Shore,2020-08-25,615934,16156.8,10608,69,13091.6513244128,0.166309342655447,181
Milwaukee MSD South Shore,2020-08-26,615934,21777.6,9038.4,117,14029.7776119224,0.425702470643236,181
Milwaukee MSD South Shore,2020-09-01,615934,12014.4,7944,75,9769.46229840722,0.0753977465074145,181
Milwaukee MSD South Shore,2020-09-02,615934,14613.6,8368.8,73,11058.8559842327,0.117498884427458,181
Milwaukee MSD South Shore,2020-09-09,615934,6897.6,1862.4,83,3584.14428281005,-0.316070601503976,181
Milwaukee MSD South Shore,2020-09-10,615934,6384,1816.8,107,3405.64989392627,-0.227950400657468,181
Milwaukee MSD South Shore,2020-09-14,615934,7084.8,1696.8,111,3467.20184586938,-0.204232074147638,181
Milwaukee MSD South Shore,2020-09-15,615934,3429.6,3352.8,123,3390.98258326403,-0.169303507516273,181
Milwaukee MSD South Shore,2020-09-16,615934,5224.8,1945.2,92,3187.99011290813,-0.322229384949878,181
Milwaukee MSD South Shore,2020-09-17,615934,9175.2,4980,84,6759.62247466528,-0.0353324508127957,181
Milwaukee MSD South Shore,2020-09-18,615934,10910.4,5781.6,79,7942.26470473001,0.00803727057584196,181
Milwaukee MSD South Shore,2020-09-21,615934,10831.2,7015.2,69,8716.82477970046,-0.0103267712322007,181
Milwaukee MSD South Shore,2020-09-22,615934,11304,4656,71,7254.75182208186,-0.0776532691596108,181
Milwaukee MSD South Shore,2020-09-23,615934,15463.2,8066.4,68,11168.3640914863,0.090964298205901,181
Milwaukee MSD South Shore,2020-09-24,615934,15753.6,7135.2,68,10602.1265187697,0.0683677170909858,181
Milwaukee MSD South Shore,2020-09-25,615934,19891.2,9516,68,13758.0761445778,0.181532443325379,181
Milwaukee MSD South Shore,2020-09-28,615934,49113.6,29685.6,63,38183.3299249817,0.591680171373134,181
Milwaukee MSD South Shore,2020-09-29,615934,9441.6,5889.6,70,7457.02671042554,-0.0718704394068387,181
Milwaukee MSD South Shore,2020-09-30,615934,6826.8,1939.2,80,3638.4791548118,-0.325524299977115,181
Milwaukee MSD South Shore,2020-10-01,615934,15802.8,10192.8,71,12691.5239368643,0.165237943807736,181
Milwaukee MSD South Shore,2020-10-02,615934,13296,7546.8,68,10017.0980228807,0.0437166581944872,181
Milwaukee MSD South Shore,2020-10-06,615934,43248,21984,68,30834.4617595313,0.532011106453436,181
Milwaukee MSD South Shore,2020-10-07,615934,20016,8803.2,67,13274.2175362618,0.15954955511044,181
Milwaukee MSD South Shore,2020-10-13,615934,17212.8,7651.2,64,11475.9999721157,0.0764363343827499,181
Milwaukee MSD South Shore,2020-10-14,615934,20078.4,9777.6,70,14011.3726608066,0.202044546060388,181
Milwaukee MSD South Shore,2020-10-20,615934,29089.07733,18052.87467,66,22915.9653365166,0.390147914071201,181
Milwaukee MSD South Shore,2020-10-21,615934,45391.28533,29299.15733,63,36468.1561131707,0.571720176596524,181
Milwaukee MSD South Shore,2020-10-27,615934,63570.208,39242.944,87,49946.7928160793,0.848492681034791,181
Milwaukee MSD South Shore,2020-10-28,615934,80355.6,52730.08,84,65093.4498736086,0.94828239717277,181
Milwaukee MSD South Shore,2020-11-03,615934,123443.008,51049.44,70,79383.2251191366,0.955292600998073,181
Milwaukee MSD South Shore,2020-11-04,615934,108457.3013,86370.89067,69,96786.1235557327,1.03512800861209,181
Milwaukee MSD South Shore,2020-11-10,615934,116468.352,55895.28533,66,80684.7678744562,0.936801311320516,181
Milwaukee MSD South Shore,2020-11-11,615934,126888.32,57603.936,65,85494.2493061815,0.955316081805719,181
Milwaukee MSD South Shore,2020-11-17,615934,137504.3627,73892.13867,74,100799.263074481,1.08315489868237,181
Milwaukee MSD South Shore,2020-11-18,615934,127231.4507,79550.29333,63,100604.668002963,1.01242450355359,181
Milwaukee MSD South Shore,2020-11-24,615934,139577.152,62533.81333,53,93425.3261610632,0.905206314188886,181
Milwaukee MSD South Shore,2020-11-25,615934,117210.6347,71189.10933,55,91346.158585334,0.911518799896329,181
Milwaukee MSD South Shore,2020-12-01,615934,33311.68533,19047.25333,84,25189.2062068211,0.53595958963509,181
Milwaukee MSD South Shore,2020-12-02,615934,45398.288,25272.624,66,33872.3170578529,0.559854663278963,181
Milwaukee MSD South Shore,2020-12-08,615934,87145.85244,31208.55111,66,52150.7026788543,0.747269921910222,181
Milwaukee MSD South Shore,2020-12-09,615934,49915.008,22562.592,67,33559.0816349425,0.562350692162724,181
Milwaukee MSD South Shore,2020-12-15,615934,17982.848,8991.424,138,12715.7937658469,0.45468838387195,181
Milwaukee MSD South Shore,2020-12-16,615934,30706.69333,13151.008,107,20095.3718461833,0.542945646383602,181
Milwaukee MSD South Shore,2020-12-22,615934,11680.448,11680.448,60,11680.448,0.056076572591252,181
Milwaukee MSD South Shore,2020-12-23,615934,36623.94667,26624.13867,61,31226.2875600793,0.490316011661955,181
Milwaukee MSD South Shore,2020-12-29,615934,32415.344,19978.608,59,25448.2504499062,0.386975763767976,181
Milwaukee MSD South Shore,2020-12-30,615934,57225.792,26764.192,56,39135.6881176256,0.551226823251791,181
Milwaukee MSD South Shore,2021-01-03,615934,32772.48,32772.48,62,32772.48,0.518366818478266,181
Milwaukee MSD South Shore,2021-01-06,615934,46161.57867,22534.58133,64,32252.6254568571,0.52521086909937,181
Milwaukee MSD South Shore,2021-01-10,615934,34558.16,24117.184,59,28869.4562370239,0.441756437441669,181
Milwaukee MSD South Shore,2021-01-13,615934,48346.41067,23108.8,67,33424.9537754489,0.560611439914207,181
Milwaukee MSD South Shore,2021-01-17,615934,60138.90133,39298.96533,94,48614.7775717627,0.8703619785354,181
Milwaukee MSD South Shore,2021-01-20,615934,25909.86667,23430.92267,79,24639.2386719797,0.499720197601843,181
Milwaukee MSD South Shore,2021-01-24,615934,9383.573333,12520.768,59,10839.2594172056,0.0163174439526722,181
Milwaukee MSD South Shore,2021-01-27,615934,28752.94933,9075.456,57,16153.8269928412,0.17461610483778,181
Milwaukee MSD South Shore,2021-01-31,615934,35013.33333,19089.26933,53,25853.0259365792,0.347253073365424,181
Milwaukee MSD South Shore,2021-02-03,615934,13127.66578,10219.22489,59,11582.5113376408,0.0451205675105785,181
Milwaukee MSD South Shore,2021-02-07,615934,10994.18667,4397.674667,54,6953.33417886183,-0.214947316115632,181
Milwaukee MSD South Shore,2021-02-10,615934,13837.26933,5322.026667,54,8581.51014523209,-0.123576698043652,181
Milwaukee MSD South Shore,2021-02-14,615934,11414.34667,8221.130667,50,9687.04472233438,-0.104372869028098,181
Milwaukee MSD South Shore,2021-02-17,615934,12492.75733,4537.728,45,7529.19217005027,-0.259573282421359,181
Milwaukee MSD South Shore,2021-02-21,615934,15657.96267,8347.178667,50,11432.4018459686,-0.0324266923938923,181
Milwaukee MSD South Shore,2021-02-24,615934,17604.704,9383.573333,63,12852.8219076496,0.11880486120913,181
Milwaukee MSD South Shore,2021-02-28,615934,2310.88,2310.88,111,2310.88,-0.380433805429567,181
Milwaukee MSD South Shore,2021-03-03,615934,2240.8535,2240.8535,126,2240.8535,-0.338750168355372,181
Milwaukee MSD South Shore,2021-03-07,615934,1463.5575,1463.5575,142,1463.5575,-0.47183604414351,181
Milwaukee MSD South Shore,2021-03-10,615934,3711.413333,1393.5305,192,2274.1960508369,-0.14940504837569,181
Milwaukee MSD South Shore,2021-03-14,615934,4929.877333,3697.408,113,4269.39900806341,-0.106088989787412,181
Milwaukee MSD South Shore,2021-03-17,615934,3459.317333,8067.072,105,5282.66618254069,-0.0454917110396772,181
Milwaukee MSD South Shore,2021-03-21,615934,9257.525333,8095.082667,100,8656.81424442512,0.147823920524077,181
Milwaukee MSD South Shore,2021-03-24,615934,11904.53333,5952.266667,141,8417.77624591849,0.28488231205891,181
Milwaukee MSD South Shore,2021-03-28,615934,3963.509333,1484.5655,105,2425.71416591069,-0.383505254605607,181
Milwaukee MSD South Shore,2021-03-31,615934,1498.5705,1498.5705,87,1498.5705,-0.674337746427273,181
Milwaukee MSD South Shore,2021-04-04,615934,22800.68267,1484.5655,82,5817.9985277009,-0.110946718727374,181
Milwaukee MSD South Shore,2021-04-07,615934,26876.23467,14271.43467,83,19584.7498648437,0.421461943394543,181
Milwaukee MSD South Shore,2021-04-11,615934,23977.13067,6988.661333,170,12944.8076845397,0.553010345950237,181
Milwaukee MSD South Shore,2021-04-14,615934,15279.81867,6106.325333,105,9659.37595439102,0.216604190603789,181
Milwaukee MSD South Shore,2021-04-18,615934,12912.91733,3865.472,85,7065.02090424577,-0.0110018012124683,181
Milwaukee MSD South Shore,2021-04-21,615934,7492.853333,3676.4,82,5248.49749866009,-0.155685331174472,181
Milwaukee MSD South Shore,2021-04-25,615934,11260.288,4089.557333,77,6785.98506939795,-0.071430553176913,181
Milwaukee MSD South Shore,2021-04-28,615934,18431.01867,11512.384,76,14566.5700986955,0.254636717298927,181
Milwaukee MSD South Shore,2021-05-02,615934,9607.658667,1442.5495,73,3722.83805802126,-0.355337173007813,181
Milwaukee MSD South Shore,2021-05-05,615934,5826.218667,5826.218667,77,5826.218667,-0.137656672606059,181
Milwaukee MSD South Shore,2021-05-09,615934,2429.9255,6484.469333,65,3969.48074516362,-0.377887121832056,181
Milwaukee MSD South Shore,2021-05-12,615934,9551.637333,4775.818667,82,6754.02752995244,-0.0461574992143473,181
Milwaukee MSD South Shore,2021-05-16,615934,12954.93333,5181.973333,71,8193.41925247652,-0.0248106513778817,181
Milwaukee MSD South Shore,2021-05-19,615934,6134.336,4901.866667,72,5483.58433532102,-0.193137154556908,181
Milwaukee MSD South Shore,2021-05-23,615934,7506.858667,5195.978667,70,6245.43653317493,-0.148873338738393,181
Milwaukee MSD South Shore,2021-05-26,615934,3571.36,1785.68,80,2525.33287405839,-0.484125558836222,181
Milwaukee MSD South Shore,2021-05-30,615934,1449.552,1449.552,65,1449.552,-0.815387021994338,181
Milwaukee MSD South Shore,2021-06-02,615934,3057.831,3057.831,83,3057.831,-0.38504260656271,181
Milwaukee MSD South Shore,2021-06-06,615934,2742.711,2742.711,69,2742.711,-0.512505039062648,181
Milwaukee MSD South Shore,2021-06-09,615934,2731.04,2731.04,70,2731.04,-0.508108077053355,181
Milwaukee MSD South Shore,2021-06-13,615934,2497.618,2497.618,66,2497.618,-0.572464226945923,181
Milwaukee MSD South Shore,2021-06-16,615934,2427.591,2427.591,63,2427.591,-0.605018109939118,181
Milwaukee MSD South Shore,2021-06-20,615934,2450.9335,2450.9335,75,2450.9335,-0.525141386819545,181
Milwaukee MSD South Shore,2021-06-24,615934,2520.96,2520.96,66,2520.96,-0.568424287784956,181
Milwaukee MSD South Shore,2021-06-27,615934,2392.578,2392.578,74,2392.578,-0.541436353353828,181
Milwaukee MSD South Shore,2021-06-30,615934,4971.893333,2485.9465,95,3515.6593733672,-0.265803782491058,181
Milwaukee MSD South Shore,2021-07-04,615934,5090.938667,2474.2755,69,3549.1386019372,-0.400562127516229,181
Milwaukee MSD South Shore,2021-07-07,615934,2404.249,2404.249,65,2404.249,-0.595641377395053,181
Milwaukee MSD South Shore,2021-07-11,615934,10387.28889,2229.182,60,4811.98061325978,-0.32905905877149,181
Milwaukee MSD South Shore,2021-07-14,615934,6547.493333,5438.737778,67,5967.41982278692,-0.18767278280603,181
Milwaukee MSD South Shore,2021-07-18,615934,11367.66222,2135.8135,63,4927.39347250816,-0.297576384817171,181
Milwaukee MSD South Shore,2021-07-21,615934,2159.1555,4318.311111,64,3053.50703061689,-0.498555279851698,181
Milwaukee MSD South Shore,2021-07-25,615934,12207.98222,12207.98222,59,12207.98222,0.0679617216165897,181
Milwaukee MSD South Shore,2021-07-28,615934,35573.54667,18557.06667,62,25693.2029385895,0.412675758573859,181
Milwaukee MSD South Shore,2021-08-01,615934,24042.48889,14798.96889,63,18862.768755442,0.285411811959599,181
Milwaukee MSD South Shore,2021-08-04,615934,36017.04889,18743.80444,61,25982.6195927216,0.410478591823118,181
Milwaukee MSD South Shore,2021-08-08,615934,26913.58222,16432.92444,170,21030.1893246587,0.763757925706246,181
Milwaukee MSD South Shore,2021-08-11,615934,38631.37778,15102.41778,154,24154.2378610994,0.780979881457351,181
Milwaukee MSD South Shore,2021-08-15,615934,22190.69333,24936.63111,80,23523.6292617731,0.485060135067362,181
Milwaukee MSD South Shore,2021-08-18,615934,58369.56089,28584.88533,74,40847.1199083008,0.690858981866878,181
Milwaukee MSD South Shore,2021-08-22,615934,38169.6,64921.6,75,49779.8302865729,0.782580496915041,181
Milwaukee MSD South Shore,2021-08-25,615934,13440,20172.8,68,16465.7958204273,0.259557460345989,181
Milwaukee MSD South Shore,2021-08-29,615934,28416,26752,81,27571.4495810431,0.559410440687511,181
Milwaukee MSD South Shore,2021-09-01,615934,62976,20992,64,36359.2105524859,0.577260240919431,181
