"Site","Sample ID","Date","Filter","Well","N1Ct","N1","N1LOD","N2CT","N2","N2LOD","PMMOVCT","PMMOV","BCoV","HF183CT","HF183","CrPCT","CrP","Notes","...20"
"River Falls","River Falls (M) 3/1/21 rep 1",2021-03-01,"1","2","30.43","428044","N","30.51","307498","N","24.25","12016849","0.54","29.37","96437534","31.1","44676567",NA,NA
"River Falls","River Falls (M) 3/1/21 rep 1",2021-03-01,"1","3","31.19","262753","N","31.12","209082","N","24.08","13633016","0.74","29.15","112444451","31.1","44806726",NA,NA
"River Falls","River Falls (M) 3/1/21 rep 2",2021-03-01,"2","1","30.87","323597","N","30.44","321411","N","24.26","11909513","7.43","27.26","402766025","29.61","123252084",NA,NA
"River Falls","River Falls (M) 3/1/21 rep 2",2021-03-01,"2","2","29.9","604930","N","30.25","363681","N","24.31","11522310","10.94","27.41","364213881","29.83","105832212",NA,NA
"River Falls","River Falls (M) 3/1/21 rep 2",2021-03-01,"2","3","30.52","405333","N","30.29","353983","N","24.08","13705706","9.5500000000000007","27.17","427535445","29.64","120706507",NA,NA
"River Falls","River Falls (M) 3/1/21 rep 3",2021-03-01,"3","1","30.73","353844","N","30.95","233090","N","24.82","7775649","0.98","29.27","103573811","30.85","53158893",NA,NA
"River Falls","River Falls (M) 3/1/21 rep 3",2021-03-01,"3","2","30.57","391159","N","30.01","423936","N","24.69","8601885","1.2","28.98","125789810","31.03","46805431",NA,NA
"River Falls","River Falls (M) 3/1/21 rep 3",2021-03-01,"3","3","30.64","375196","N","31.1","210908","N","24.43","10517756","1.28","29.35","98033627","31.86","26624153",NA,NA
"River Falls","River Falls (T) 3/2/21 rep 1",2021-03-02,"1","1","32.5","113892","N","32.58","82172","N","25.86","3523596","4.75","26.86","528627424","29.86","103818297",NA,NA
"River Falls","River Falls (T) 3/2/21 rep 1",2021-03-02,"1","2","32.85","90954","N","32.119999999999997","109944","N","25.73","3893803","4.96","27.73","293099710","30.1","88278461",NA,NA
"River Falls","River Falls (T) 3/2/21 rep 1",2021-03-02,"1","3","32.01","155797","N","31.41","172692","N","25.65","4141369","5.74","27.33","383397628","30.14","86036088",NA,NA
"River Falls","River Falls (T) 3/2/21 rep 2",2021-03-02,"2","1","33.19","72796","N","31.71","143008","N","25.51","4598702","5.19","28.18","215830856","30.3","77273847",NA,NA
"River Falls","River Falls (T) 3/2/21 rep 2",2021-03-02,"2","2","31.98","158921","N","31.59","154194","N","25.68","4053300","4.75","28.42","183885436","30.71","58127214",NA,NA
"River Falls","River Falls (T) 3/2/21 rep 2",2021-03-02,"2","3","32.9","87812","N","32.130000000000003","109539","N","25.52","4582210","5.35","28.67","155605182","30.63","61392858",NA,NA
"River Falls","River Falls (T) 3/2/21 rep 3",2021-03-02,"3","1","31.8","177952","N","31.42","172361","N","25.34","5255825","7.82","27.85","270778750","30.1","88039495",NA,NA
"River Falls","River Falls (T) 3/2/21 rep 3",2021-03-02,"3","2","31.87","169826","N","31.5","163210","N","25.49","4669987","8.93","28.06","234444906","30.48","68070133",NA,NA
"River Falls","River Falls (T) 3/2/21 rep 3",2021-03-02,"3","3","32.17","140448","N","31.95","122250","N","25.37","5144407","7.43","28.12","225423482","30.3","76885880",NA,NA
"River Falls","River Falls (W) 3/3/21 rep 1",2021-03-03,"1","1","32.4","121169","N","32.549999999999997","83746","N","25.76","3811725","13.57","27.65","310172768","30.2","82632263",NA,NA
"River Falls","River Falls (W) 3/3/21 rep 1",2021-03-03,"1","2","32.56","109370","N","33.56","43922","Y","25.24","5661715","12.57","27.81","277773047","30.21","82203367",NA,NA
"River Falls","River Falls (W) 3/3/21 rep 1",2021-03-03,"1","3","35.99","12099","Y","32.659999999999997","78076","N","25.43","4897029","12.17","27.96","250814056","30.4","71844982",NA,NA
"River Falls","River Falls (W) 3/3/21 rep 2",2021-03-03,"2","1","33.17","73897","N","33.86","36143","Y","25.96","3264714","9.0399999999999991","28.29","200788153","30.49","67558635",NA,NA
"River Falls","River Falls (W) 3/3/21 rep 2",2021-03-03,"2","2","32.72","98565","N","33.090000000000003","59221","Y","25.34","5228473","10.26","28.56","166847880","30.85","52844850",NA,NA
"River Falls","River Falls (W) 3/3/21 rep 2",2021-03-03,"2","3","33.659999999999997","53914","N","34.99","17598","Y","25.59","4344279","9.36","28.72","150044281","30.73","57345144",NA,NA
"River Falls","River Falls (W) 3/3/21 rep 3",2021-03-03,"3","1","31.99","157676","N","32.200000000000003","104229","N","25.42","4917709","9.8800000000000008","28.71","151559466","31.31","38828866",NA,NA
"River Falls","River Falls (W) 3/3/21 rep 3",2021-03-03,"3","2","32.19","138891","N","31.99","119717","N","25.66","4106203","9.1","29.62","81702614","30.35","74268509",NA,NA
"River Falls","River Falls (W) 3/3/21 rep 3",2021-03-03,"3","3","32.270000000000003","131546","N","31.63","150102","N","25.42","4945022","10.67","28.49","175372329","30.96","49062358",NA,NA
"Sun Prairie","Sun Prairie (M) 3/1/21 rep 1",2021-03-01,"1","1","30.94","309524","N","30.98","228250","N","25.09","6324615","5.55","28.27","204011493","30.94","49788564",NA,NA
"Sun Prairie","Sun Prairie (M) 3/1/21 rep 1",2021-03-01,"1","2","31.2","261838","N","31.19","199147","N","25.26","5580028","5.24","28.52","171520182","31.19","42032402",NA,NA
"Sun Prairie","Sun Prairie (M) 3/1/21 rep 1",2021-03-01,"1","3","31.45","222777","N","31.14","206034","N","25.25","5610454","6","27.85","270419324","31.19","42202389",NA,NA
"Sun Prairie","Sun Prairie (M) 3/1/21 rep 2",2021-03-01,"2","1","32.28","130735","N","32.520000000000003","84950","N","24.92","7204387","3.53","27.61","317169810","30.22","81139243",NA,NA
"Sun Prairie","Sun Prairie (M) 3/1/21 rep 2",2021-03-01,"2","2","32.71","99386","N","32.21","103957","N","24.91","7276822","3.51","28.29","201298354","30.38","73033760",NA,NA
"Sun Prairie","Sun Prairie (M) 3/1/21 rep 2",2021-03-01,"2","3","32.270000000000003","131782","N","32.270000000000003","99977","N","24.84","7669298","4.0999999999999996","27.89","263742698","31.4","36554849",NA,NA
"Sun Prairie","Sun Prairie (M) 3/1/21 rep 3",2021-03-01,"3","1","31.76","183142","N","31.54","159295","N","24.57","9433807","10.24","27.15","434620451","30.27","78751032",NA,NA
"Sun Prairie","Sun Prairie (M) 3/1/21 rep 3",2021-03-01,"3","2","32.61","105757","N","31.71","142851","N","24.61","9143360","10.49","28.55","168757744","30.31","76810293",NA,NA
"Sun Prairie","Sun Prairie (M) 3/1/21 rep 3",2021-03-01,"3","3","32.26","132955","N","32.6","81105","N","24.64","8966951","10.14","27.68","302340382","30.22","81433922",NA,NA
"Sun Prairie","Sun Prairie (T) 3/2/21 rep 1",2021-03-02,"1","1","32.630000000000003","104338","N","33.799999999999997","37557","Y","24.45","10362256","14.54","27.64","312605582","30.07","90158806",NA,NA
"Sun Prairie","Sun Prairie (T) 3/2/21 rep 1",2021-03-02,"1","2","34.04","42247","N","35.18","15577","Y","24.52","9769537","14.69","27.99","245842665","30.04","91995891",NA,NA
"Sun Prairie","Sun Prairie (T) 3/2/21 rep 1",2021-03-02,"1","3","32.659999999999997","102452","N","34.26","28028","Y","24.28","11768441","18.86","28.13","223722962","30.18","83615734",NA,NA
"Sun Prairie","Sun Prairie (T) 3/2/21 rep 2",2021-03-02,"2","1","33.840000000000003","47984","N","35.03","17133","Y","24.61","9148655","16.07","28","244177889","30.49","67810740",NA,NA
"Sun Prairie","Sun Prairie (T) 3/2/21 rep 2",2021-03-02,"2","2","37.58","4359","Y","35.46","13028","Y","24.96","7012835","16.11","28.43","182612178","30.75","56912848",NA,NA
"Sun Prairie","Sun Prairie (T) 3/2/21 rep 2",2021-03-02,"2","3","33.590000000000003","56519","N","33.14","57212","Y","24.78","8012645","17.28","27.99","246252365","30.44","70292562",NA,NA
"Sun Prairie","Sun Prairie (T) 3/2/21 rep 3",2021-03-02,"3","1","33.94","45029","N","34.520000000000003","23712","Y","24.62","9107633","21.13","27.74","291497260","30.57","64131756",NA,NA
"Sun Prairie","Sun Prairie (T) 3/2/21 rep 3",2021-03-02,"3","2","33.76","50583","N","32.85","69039","N","24.83","7709464","15.12","28.22","210246573","30.91","50921884",NA,NA
"Sun Prairie","Sun Prairie (T) 3/2/21 rep 3",2021-03-02,"3","3","33.07","78757","N","35.799999999999997","10469","Y","24.77","8098893","21.93","28.46","178391291","30.8","54876947",NA,NA
"Sun Prairie","Sun Prairie (W) 3/3/21 rep 1",2021-03-03,"1","1","33.229999999999997","71175","N","33.020000000000003","61956","Y","25.09","6357141","3.69","28.76","146535782","31.81","27581072",NA,NA
"Sun Prairie","Sun Prairie (W) 3/3/21 rep 1",2021-03-03,"1","2","32.909999999999997","87080","N","33.29","51969","Y","24.34","11202776","3.83","29.67","78883157","31.7","29772396",NA,NA
"Sun Prairie","Sun Prairie (W) 3/3/21 rep 1",2021-03-03,"1","3","32.19","139086","N","33.5","45653","Y","24.92","7218470","4.08","29.05","120388420","31.86","26688389",NA,NA
"Sun Prairie","Sun Prairie (W) 3/3/21 rep 2",2021-03-03,"2","1","33.42","62941","N","34.96","17866","Y","24.66","8803052","1.4","29.81","71636033","32.53","16903162",NA,NA
"Sun Prairie","Sun Prairie (W) 3/3/21 rep 2",2021-03-03,"2","2","32.89","88502","N","33.9","35149","Y","24.58","9325619","1.57","30.08","59603312","32.49","17397490",NA,NA
"Sun Prairie","Sun Prairie (W) 3/3/21 rep 2",2021-03-03,"2","3","35.409999999999997","17554","Y","33.42","47772","Y","24.59","9271946","2.02","30.13","57651193","32.630000000000003","15771910",NA,NA
"Sun Prairie","Sun Prairie (W) 3/3/21 rep 3",2021-03-03,"3","1","32.65","103127","N","34.159999999999997","29755","Y","24.48","10054871","1.69","29.43","92782184","32.450000000000003","17830826",NA,NA
"Sun Prairie","Sun Prairie (W) 3/3/21 rep 3",2021-03-03,"3","2","32.590000000000003","107294","N","32.340000000000003","95530","N","24.7","8547309","1.64","30.04","61336457","32.14","22052381",NA,NA
"Sun Prairie","Sun Prairie (W) 3/3/21 rep 3",2021-03-03,"3","3","34.43","32979","Y","32.68","77036","N","24.7","8516761","1.97","28.85","137456483","32.159999999999997","21668683",NA,NA
"Wausau","Wausau (M) 3/1/21 rep 1",2021-03-01,"1","1","32.54","110720","N","35.74","10877","Y","24.67","8731069","2.91","27.56","329954825","30.39","72369275",NA,NA
"Wausau","Wausau (M) 3/1/21 rep 1",2021-03-01,"1","2","33.96","44410","N","34.17","29672","Y","24.66","8830957","2.75","28.12","225537638","30.28","78252083",NA,NA
"Wausau","Wausau (M) 3/1/21 rep 1",2021-03-01,"1","3","35.58","15755","N","34.130000000000003","30415","Y","24.48","10081170","3.35","28.1","228832705","30.15","85424346",NA,NA
"Wausau","Wausau (M) 3/1/21 rep 2",2021-03-01,"2","1","32.25","133010","N","33.86","36225","Y","24.15","12966184","4.6399999999999997","26.46","691411933","29.16","167872503",NA,NA
"Wausau","Wausau (M) 3/1/21 rep 2",2021-03-01,"2","2","33.130000000000003","76067","N","36.380000000000003","7234","Y","24.39","10843288","4.71","26.68","597825302","29.14","169592781",NA,NA
"Wausau","Wausau (M) 3/1/21 rep 2",2021-03-01,"2","3","33.369999999999997","64947","N","35.5","12635","Y","24.3","11608453","4.49","26.58","638976829","29.12","171760765",NA,NA
"Wausau","Wausau (M) 3/1/21 rep 3",2021-03-01,"3","1","32.18","139675","N","33.14","57268","Y","23.91","15584264","6.72","27.64","311820588","29.74","113088660",NA,NA
"Wausau","Wausau (M) 3/1/21 rep 3",2021-03-01,"3","2","32.64","103870","N","33.78","38114","Y","24.15","13018805","5.88","27.64","311135310","29.92","99706459",NA,NA
"Wausau","Wausau (M) 3/1/21 rep 3",2021-03-01,"3","3","32.47","115986","N","33.200000000000003","54959","Y","23.94","15185597","6.45","27.65","309744359","29.89","102127879",NA,NA
"Wausau","Wausau (T) 3/2/21 rep 1",2021-03-02,"1","1","35.159999999999997","20670","Y","35.51","12583","Y","23.63","19338171","1.99","28.1","227715179","30.95","49663568",NA,NA
"Wausau","Wausau (T) 3/2/21 rep 1",2021-03-02,"1","2","34.14","39668","Y","35.29","14502","Y","23.87","16109902","1.69","28.48","177095970","30.96","49239349",NA,NA
"Wausau","Wausau (T) 3/2/21 rep 1",2021-03-02,"1","3","33.72","51807","N","34.479999999999997","24280","Y","23.85","16273187","1.74","28.12","225492986","30.8","54906259",NA,NA
"Wausau","Wausau (T) 3/2/21 rep 2",2021-03-02,"2","1","33.15","74776","N","37.07","4650","Y","23.93","15295065","2.78","28.39","187866643","30.75","56919684",NA,NA
"Wausau","Wausau (T) 3/2/21 rep 2",2021-03-02,"2","2","34.36","34511","Y","36.950000000000003","5016","Y","23.98","14774840","2.2400000000000002","28.88","134772848","30.94","49734345",NA,NA
"Wausau","Wausau (T) 3/2/21 rep 2",2021-03-02,"2","3","34.19","38439","Y","34.58","22830","Y","24.01","14475358","2.14","28.78","143839648","30.93","50054713",NA,NA
"Wausau","Wausau (T) 3/2/21 rep 3",2021-03-02,"3","1","33.840000000000003","47977","N","35.96","9455","Y","24.46","10259683","1.17","29.04","120667149","32.33","19389131",NA,NA
"Wausau","Wausau (T) 3/2/21 rep 3",2021-03-02,"3","2","34.799999999999997","26020","Y","34.81","19707","Y","23.91","15551885","1.26","29.8","72374163","32.369999999999997","18792127",NA,NA
"Wausau","Wausau (T) 3/2/21 rep 3",2021-03-02,"3","3","34.51","31223","Y","36.049999999999997","8935","Y","24.05","14005237","1.33","28.93","130122999","32.32","19432202",NA,NA
"Wausau","Wasuau (W) 3/3/21 rep 1",2021-03-03,"1","1","33.92","45595","N","35.01","17277","Y","24.14","13080845","0.94","29.88","68245376","31.69","29967731",NA,NA
"Wausau","Wasuau (W) 3/3/21 rep 1",2021-03-03,"1","2","34.159999999999997","39204","Y","33.43","47540","Y","24.24","12108853","0.88","28.75","147044259","31.5","34096222",NA,NA
"Wausau","Wasuau (W) 3/3/21 rep 1",2021-03-03,"1","3","35.61","15450","Y","34.79","19889","Y","24.39","10834021","0.93","29.03","121549296","31.24","40572903",NA,NA
"Wausau","Wasuau (W) 3/3/21 rep 2",2021-03-03,"2","1","36.14","10989","Y","34.950000000000003","17961","Y","24.09","13536473","2.57","28.01","242191962","31.05","46137217",NA,NA
"Wausau","Wasuau (W) 3/3/21 rep 2",2021-03-03,"2","2","33.6","56261","N","34.049999999999997","32005","Y","24.21","12356150","3.16","27.59","321742504","30.95","49567541",NA,NA
"Wausau","Wasuau (W) 3/3/21 rep 2",2021-03-03,"2","3","33.83","48332","N","37.270000000000003","4074","Y","24.15","12951836","3.19","28.33","195261185","31.01","47670234",NA,NA
"Wausau","Wasuau (W) 3/3/21 rep 3",2021-03-03,"3","1","34.46","32315","Y","34.89","18723","Y","24.47","10201623","3.58","27.5","342720624","30.31","76800280",NA,NA
"Wausau","Wasuau (W) 3/3/21 rep 3",2021-03-03,"3","2","34.83","25502","Y","33.840000000000003","36577","Y","24.44","10389279","2.77","27.45","354910426","30.48","67976319",NA,NA
"Wausau","Wasuau (W) 3/3/21 rep 3",2021-03-03,"3","3","34.08","41226","N","35.17","15627","Y","24.18","12722142","3.9","27.38","370435496","30.44","69876048",NA,NA
"Hudson","Hudson (Th) 3/4/21 rep 1",2021-03-04,"1","1","32.24","133955","N","31.14","205462","N","25.47","4741347","0.7","32.26","13669004","32.549999999999997","16660746",NA,NA
"Hudson","Hudson (Th) 3/4/21 rep 1",2021-03-04,"1","2","31.33","240767","N","31.65","148541","N","25.09","6368460","0.67","32.76","9779373","32.39","18621186",NA,NA
"Hudson","Hudson (Th) 3/4/21 rep 1",2021-03-04,"1","3","31.81","176895","N","32.200000000000003","104209","N","25.06","6490641","0.78","32.08","15442539","32.33","19393222",NA,NA
"Hudson","Hudson (Th) 3/4/21 rep 2",2021-03-04,"2","1","31.75","183886","N","32.61","80215","N","24.73","8357944","1.41","31.63","20936916","31.98","24551314",NA,NA
"Hudson","Hudson (Th) 3/4/21 rep 2",2021-03-04,"2","2","31.72","188046","N","32.21","104126","N","24.78","8061994","1.6","31.85","18010757","31.56","32592589",NA,NA
"Hudson","Hudson (Th) 3/4/21 rep 2",2021-03-04,"2","3","32","156697","N","31.46","168029","N","24.61","9166682","1.49","31.76","19134221","31.88","26336251",NA,NA
"Hudson","Hudson (Th) 3/4/21 rep 3",2021-03-04,"3","1","33.44","62215","N","33.36","49769","Y","24.09","13601008","0.42","31.89","17521956","34.39","4762952",NA,NA
"Hudson","Hudson (Th) 3/4/21 rep 3",2021-03-04,"3","2","33.06","79432","N","33.94","34266","Y","24.04","14155370","0.42","33.94","4402606","33.840000000000003","6905306",NA,NA
"Hudson","Hudson (Th) 3/4/21 rep 3",2021-03-04,"3","3","34.01","43069","N","34.08","31344","Y","24.23","12228399","0.56999999999999995","34.1","3944763","33.97","6347178",NA,NA
"Hudson","Hudson (F) 3/5/21 rep 1",2021-03-05,"1","1","30.94","308825","N","30.69","274628","N","24.99","6865314","2.54","32.54","11304563","32.18","21492507",NA,NA
"Hudson","Hudson (F) 3/5/21 rep 1",2021-03-05,"1","2","30.3","466958","N","30.47","316102","N","24.92","7240321","2.65","31.48","23154677","31.82","27408719",NA,NA
"Hudson","Hudson (F) 3/5/21 rep 1",2021-03-05,"1","3","30.66","369741","N","30.27","358097","N","25.06","6493207","2.74","31.92","17229783","32.06","23236871",NA,NA
"Hudson","Hudson (F) 3/5/21 rep 2",2021-03-05,"2","1","35.1","21486","N","32","118865","N","25.29","5440941","0.9","33.31","6708432","32.840000000000003","13682873",NA,NA
"Hudson","Hudson (F) 3/5/21 rep 2",2021-03-05,"2","2","33.869999999999997","47069","N","33.85","36388","Y","25.4","5006778","1.17","33.619999999999997","5460551","32.92","12930252",NA,NA
"Hudson","Hudson (F) 3/5/21 rep 2",2021-03-05,"2","3","32.89","88693","N","32.51","85516","N","25.16","6011953","1.02","33.31","6700962","33.35","9675876",NA,NA
"Hudson","Hudson (F) 3/5/21 rep 3",2021-03-05,"3","1","32.17","140891","N","31.94","123303","N","24.24","12083564","1.17","33.58","5589035","32.26","20314577",NA,NA
"Hudson","Hudson (F) 3/5/21 rep 3",2021-03-05,"3","2","32.68","101175","N","32.770000000000003","72721","N","24.44","10396160","1.17","31.55","22041387","32.94","12804629",NA,NA
"Hudson","Hudson (F) 3/5/21 rep 3",2021-03-05,"3","3","32.090000000000003","147420","N","31.48","165615","N","24.16","12830780","1.08","32.9","8858151","32.96","12599233",NA,NA
"Hudson","Hudson (Sa) 3/6/21 rep 1",2021-03-06,"1","1","31.42","227161","N","31.8","134863","N","24.35","11164399","4.25",NA,NA,NA,NA,"HF183 & CrP LA (should redilute and rerun)",NA
"Hudson","Hudson (Sa) 3/6/21 rep 1",2021-03-06,"1","2","31.88","169452","N","32.51","85543","N","24.25","12059719","4.3600000000000003",NA,NA,NA,NA,"HF183 & CrP LA (should redilute and rerun)",NA
"Hudson","Hudson (Sa) 3/6/21 rep 1",2021-03-06,"1","3","31.26","252403","N","31.44","169496","N","24.49","9978603","3.7",NA,NA,NA,NA,"HF183 & CrP LA (should redilute and rerun)",NA
"Hudson","Hudson (Sa) 3/6/21 rep 2",2021-03-06,"2","1","31.91","166103","N","31.05","218501","N","24.99","6870685","2.27",NA,NA,NA,NA,"HF183 & CrP LA (should redilute and rerun)",NA
"Hudson","Hudson (Sa) 3/6/21 rep 2",2021-03-06,"2","2","31.77","181592","N","31.69","145153","N","25.04","6587233","2.25",NA,NA,NA,NA,"HF183 & CrP LA (should redilute and rerun)",NA
"Hudson","Hudson (Sa) 3/6/21 rep 2",2021-03-06,"2","3","31.98","158718","N","31.94","123379","N","24.97","6964702","2.33",NA,NA,NA,NA,"HF183 & CrP LA (should redilute and rerun)",NA
"Hudson","Hudson (Sa) 3/6/21 rep 3",2021-03-06,"3","1","31.8","177873","N","31.43","170844","N","23.35","23820831","1.1299999999999999","30.96","32981735","33.58","8267067",NA,NA
"Hudson","Hudson (Sa) 3/6/21 rep 3",2021-03-06,"3","2","31.75","183621","N","31.64","149523","N","23.58","20082667","1.7","30.96","33003389","32.99","12334967",NA,NA
"Hudson","Hudson (Sa) 3/6/21 rep 3",2021-03-06,"3","3","32.159999999999997","141730","N","31.46","167405","N","23.5","21279795","1.57","30.95","33102355","33.5","8708679",NA,NA
