"","Date","Plant","Filter","Well","Type","name","value"
"369","2021-01-27","Merrill",2,3,"Normal","PMMOVGC",17414555.4086893
"370","2021-01-27","Merrill",3,1,"Normal","N1GC",327000.967141022
"371","2021-01-27","Merrill",3,1,"Normal","N2GC",560105.610373597
"372","2021-01-27","Merrill",3,1,"Normal","PMMOVGC",11149213.5092456
"373","2021-01-27","Merrill",3,2,"Normal","N1GC",282378.58804248
"374","2021-01-27","Merrill",3,2,"Normal","N2GC",604019.812367142
"375","2021-01-27","Merrill",3,2,"Normal","PMMOVGC",21661925.2838141
"376","2021-01-27","Merrill",3,3,"Normal","N1GC",360368.627908853
"377","2021-01-27","Merrill",3,3,"Normal","N2GC",564381.002524237
"378","2021-01-27","Merrill",3,3,"Normal","PMMOVGC",26880441.0994198
"379","2021-01-25","Plymouth",1,1,"Normal","N1GC",125098.91872878
"380","2021-01-25","Plymouth",1,1,"Normal","N2GC",126131.268805764
"381","2021-01-25","Plymouth",1,1,"Normal","PMMOVGC",3680520.00112365
"382","2021-01-25","Plymouth",1,2,"Normal","N1GC",107887.86482041
"383","2021-01-25","Plymouth",1,2,"Normal","N2GC",108604.639372068
"384","2021-01-25","Plymouth",1,2,"Normal","PMMOVGC",3523048.40464643
"385","2021-01-25","Plymouth",1,3,"Normal","N1GC",119951.560700076
"386","2021-01-25","Plymouth",1,3,"Normal","N2GC",74911.1318435112
"387","2021-01-25","Plymouth",1,3,"Normal","PMMOVGC",3895113.6293888
"388","2021-01-25","Plymouth",2,1,"Normal","N1GC",168887.465078682
"389","2021-01-25","Plymouth",2,1,"Normal","N2GC",80006.6621778467
"390","2021-01-25","Plymouth",2,1,"Normal","PMMOVGC",3502158.8332159
"391","2021-01-25","Plymouth",2,2,"Normal","N1GC",180237.889639179
"392","2021-01-25","Plymouth",2,2,"Normal","N2GC",65553.2025320786
"393","2021-01-25","Plymouth",2,2,"Normal","PMMOVGC",3405053.41294054
"394","2021-01-25","Plymouth",2,3,"Normal","N1GC",191216.221687038
"395","2021-01-25","Plymouth",2,3,"Normal","N2GC",78820.5244149322
"396","2021-01-25","Plymouth",2,3,"Normal","PMMOVGC",3026505.71855346
"397","2021-01-25","Plymouth",3,1,"Normal","N1GC",142691.645300448
"398","2021-01-25","Plymouth",3,1,"Normal","N2GC",102524.882931857
"399","2021-01-25","Plymouth",3,1,"Normal","PMMOVGC",3938275.95053104
"400","2021-01-25","Plymouth",3,2,"Normal","N1GC",138631.988187159
"401","2021-01-25","Plymouth",3,2,"Normal","N2GC",125845.764182696
"402","2021-01-25","Plymouth",3,2,"Normal","PMMOVGC",4500731.71658936
"403","2021-01-25","Plymouth",3,3,"Normal","N1GC",129159.203267461
"404","2021-01-25","Plymouth",3,3,"Normal","N2GC",106026.723497053
"405","2021-01-25","Plymouth",3,3,"Normal","PMMOVGC",4472695.84727062
"406","2021-01-26","Plymouth",1,1,"Normal","N1GC",137500.097726507
"407","2021-01-26","Plymouth",1,1,"Normal","N2GC",75227.1285782979
"408","2021-01-26","Plymouth",1,1,"Normal","PMMOVGC",7055392.76849696
"409","2021-01-26","Plymouth",1,2,"Normal","N1GC",136840.550047561
"410","2021-01-26","Plymouth",1,2,"Normal","N2GC",76613.1648346642
"411","2021-01-26","Plymouth",1,2,"Normal","PMMOVGC",7083177.62184477
"412","2021-01-26","Plymouth",1,3,"Normal","N1GC",109255.789771258
"413","2021-01-26","Plymouth",1,3,"Normal","N2GC",101849.824648088
"414","2021-01-26","Plymouth",1,3,"Normal","PMMOVGC",5933451.99959923
"415","2021-01-26","Plymouth",2,1,"Normal","N1GC",32801.5868565082
"416","2021-01-26","Plymouth",2,1,"Normal","N2GC",90776.0382313181
"417","2021-01-26","Plymouth",2,1,"Normal","PMMOVGC",6190058.42043894
"418","2021-01-26","Plymouth",2,2,"Normal","N1GC",138210.506081844
"419","2021-01-26","Plymouth",2,2,"Normal","N2GC",154792.249780178
"420","2021-01-26","Plymouth",2,2,"Normal","PMMOVGC",6962861.54137763
"421","2021-01-26","Plymouth",2,3,"Normal","N1GC",175190.01934817
"422","2021-01-26","Plymouth",2,3,"Normal","N2GC",136783.678126909
"423","2021-01-26","Plymouth",2,3,"Normal","PMMOVGC",5510034.00924678
"424","2021-01-26","Plymouth",3,1,"Normal","N1GC",107615.772030644
"425","2021-01-26","Plymouth",3,1,"Normal","N2GC",94232.4242889718
"426","2021-01-26","Plymouth",3,1,"Normal","PMMOVGC",6402396.1394913
"427","2021-01-26","Plymouth",3,2,"Normal","N1GC",54015.2333994816
"428","2021-01-26","Plymouth",3,2,"Normal","N2GC",55923.7281246045
"429","2021-01-26","Plymouth",3,2,"Normal","PMMOVGC",6038558.09588104
"430","2021-01-26","Plymouth",3,3,"Normal","N1GC",122881.787293975
"431","2021-01-26","Plymouth",3,3,"Normal","N2GC",61293.4254400861
"432","2021-01-26","Plymouth",3,3,"Normal","PMMOVGC",4818992.22641251
"433","2021-01-27","Plymouth",1,1,"Normal","N1GC",295221.663202896
"434","2021-01-27","Plymouth",1,1,"Normal","N2GC",222655.394162675
"435","2021-01-27","Plymouth",1,1,"Normal","PMMOVGC",4715505.38739968
"436","2021-01-27","Plymouth",1,2,"Normal","N1GC",297925.180046693
"437","2021-01-27","Plymouth",1,2,"Normal","N2GC",260199.172797158
"438","2021-01-27","Plymouth",1,2,"Normal","PMMOVGC",4412959.84771922
"439","2021-01-27","Plymouth",1,3,"Normal","N1GC",249564.696139978
"440","2021-01-27","Plymouth",1,3,"Normal","N2GC",222553.315416461
"441","2021-01-27","Plymouth",1,3,"Normal","PMMOVGC",4431609.08008472
"442","2021-01-27","Plymouth",2,1,"Normal","N1GC",158510.801856586
"443","2021-01-27","Plymouth",2,1,"Normal","N2GC",252684.165078552
"444","2021-01-27","Plymouth",2,1,"Normal","PMMOVGC",3661486.9859581
"445","2021-01-27","Plymouth",2,2,"Normal","N1GC",261483.367786518
"446","2021-01-27","Plymouth",2,2,"Normal","N2GC",232983.326595973
"447","2021-01-27","Plymouth",2,2,"Normal","PMMOVGC",3852080.5990865
"448","2021-01-27","Plymouth",2,3,"Normal","N1GC",188001.372430294
"449","2021-01-27","Plymouth",2,3,"Normal","N2GC",156546.847039984
"450","2021-01-27","Plymouth",2,3,"Normal","PMMOVGC",3283515.82419677
"451","2021-01-27","Plymouth",3,1,"Normal","N1GC",340268.645755901
"452","2021-01-27","Plymouth",3,1,"Normal","N2GC",120152.313422846
"453","2021-01-27","Plymouth",3,1,"Normal","PMMOVGC",4294368.6996041
"454","2021-01-27","Plymouth",3,2,"Normal","N1GC",223015.332149534
"455","2021-01-27","Plymouth",3,2,"Normal","N2GC",210182.748046613
"456","2021-01-27","Plymouth",3,2,"Normal","PMMOVGC",4258815.62951226
"457","2021-01-27","Plymouth",3,3,"Normal","N1GC",165768.451481653
"458","2021-01-27","Plymouth",3,3,"Normal","N2GC",105961.04723332
"459","2021-01-27","Plymouth",3,3,"Normal","PMMOVGC",4230603.71830416
"460","2021-01-25","River Falls",1,1,"Normal","N1GC",694340.527246642
"461","2021-01-25","River Falls",1,1,"Normal","N2GC",849998.235647893
"462","2021-01-25","River Falls",1,1,"Normal","PMMOVGC",9120046.67486779
"463","2021-01-25","River Falls",1,2,"Normal","N1GC",657523.066632325
"464","2021-01-25","River Falls",1,2,"Normal","N2GC",543137.54757025
"465","2021-01-25","River Falls",1,2,"Normal","PMMOVGC",7561332.43581144
"466","2021-01-25","River Falls",1,3,"Normal","N1GC",627114.981408995
"467","2021-01-25","River Falls",1,3,"Normal","N2GC",735280.255971557
"468","2021-01-25","River Falls",1,3,"Normal","PMMOVGC",7462839.41389293
"469","2021-01-25","River Falls",2,1,"Normal","N1GC",537110.126686994
"470","2021-01-25","River Falls",2,1,"Normal","N2GC",825031.233056586
"471","2021-01-25","River Falls",2,1,"Normal","PMMOVGC",11815165.071839
"472","2021-01-25","River Falls",2,2,"Normal","N1GC",780780.560261037
"473","2021-01-25","River Falls",2,2,"Normal","N2GC",623908.994183323
"474","2021-01-25","River Falls",2,2,"Normal","PMMOVGC",13393989.5164951
"475","2021-01-25","River Falls",2,3,"Normal","N1GC",695334.688523352
"476","2021-01-25","River Falls",2,3,"Normal","N2GC",692309.032741968
"477","2021-01-25","River Falls",2,3,"Normal","PMMOVGC",14363649.1680913
"478","2021-01-25","River Falls",3,1,"Normal","N1GC",578969.457724621
"479","2021-01-25","River Falls",3,1,"Normal","N2GC",535374.84284311
"480","2021-01-25","River Falls",3,1,"Normal","PMMOVGC",7312612.10390776
"481","2021-01-25","River Falls",3,2,"Normal","N1GC",560195.495180078
"482","2021-01-25","River Falls",3,2,"Normal","N2GC",441625.357847067
"483","2021-01-25","River Falls",3,2,"Normal","PMMOVGC",7084626.45747677
"484","2021-01-25","River Falls",3,3,"Normal","N1GC",783659.50779247
"485","2021-01-25","River Falls",3,3,"Normal","N2GC",584058.053634435
"486","2021-01-25","River Falls",3,3,"Normal","PMMOVGC",6363727.5024268
"487","2021-01-26","River Falls",1,1,"Normal","N1GC",237397.819241128
"488","2021-01-26","River Falls",1,1,"Normal","N2GC",338738.563386576
"489","2021-01-26","River Falls",1,1,"Normal","PMMOVGC",11352787.4469826
"490","2021-01-26","River Falls",1,2,"Normal","N1GC",251850.532983602
"491","2021-01-26","River Falls",1,2,"Normal","N2GC",320420.267266654
"492","2021-01-26","River Falls",1,2,"Normal","PMMOVGC",11977660.8843386
"493","2021-01-26","River Falls",1,3,"Normal","N1GC",343425.104783926
"494","2021-01-26","River Falls",1,3,"Normal","N2GC",274984.782301898
"495","2021-01-26","River Falls",1,3,"Normal","PMMOVGC",12075907.1163719
"496","2021-01-26","River Falls",2,1,"Normal","N1GC",451434.302328422
"497","2021-01-26","River Falls",2,1,"Normal","N2GC",354730.159933314
"498","2021-01-26","River Falls",2,1,"Normal","PMMOVGC",29448342.2488246
"499","2021-01-26","River Falls",2,2,"Normal","N1GC",376978.925675458
"500","2021-01-26","River Falls",2,2,"Normal","N2GC",199726.351828445
"501","2021-01-26","River Falls",2,2,"Normal","PMMOVGC",28638154.5081206
"502","2021-01-26","River Falls",2,3,"Normal","N1GC",337804.335758693
"503","2021-01-26","River Falls",2,3,"Normal","N2GC",253072.522628557
"504","2021-01-26","River Falls",2,3,"Normal","PMMOVGC",26656230.3584014
"505","2021-01-26","River Falls",3,1,"Normal","N1GC",385333.15766079
"506","2021-01-26","River Falls",3,1,"Normal","N2GC",240966.377390248
"507","2021-01-26","River Falls",3,1,"Normal","PMMOVGC",9891112.19818605
"508","2021-01-26","River Falls",3,2,"Normal","N1GC",366308.739714018
"509","2021-01-26","River Falls",3,2,"Normal","N2GC",315623.867266099
"510","2021-01-26","River Falls",3,2,"Normal","PMMOVGC",10457949.5446346
"511","2021-01-26","River Falls",3,3,"Normal","N1GC",310474.761720307
"512","2021-01-26","River Falls",3,3,"Normal","N2GC",333494.880497109
"513","2021-01-26","River Falls",3,3,"Normal","PMMOVGC",11094179.9148821
"514","2021-01-27","River Falls",1,1,"Normal","N1GC",956039.55640009
"515","2021-01-27","River Falls",1,1,"Normal","N2GC",982125.57864044
"516","2021-01-27","River Falls",1,1,"Normal","PMMOVGC",9939411.37163009
"517","2021-01-27","River Falls",1,2,"Normal","N1GC",773296.852408893
"518","2021-01-27","River Falls",1,2,"Normal","N2GC",947915.630615416
"519","2021-01-27","River Falls",1,2,"Normal","PMMOVGC",7120997.42076128
"520","2021-01-27","River Falls",1,3,"Normal","N1GC",1125694.67964971
"521","2021-01-27","River Falls",1,3,"Normal","N2GC",1025412.07496208
"522","2021-01-27","River Falls",1,3,"Normal","PMMOVGC",7359655.5046252
"523","2021-01-27","River Falls",2,1,"Normal","N1GC",1345370.51400795
"524","2021-01-27","River Falls",2,1,"Normal","N2GC",1630816.83850214
"525","2021-01-27","River Falls",2,1,"Normal","PMMOVGC",7193265.06226006
"526","2021-01-27","River Falls",2,2,"Normal","N1GC",1527396.47027121
"527","2021-01-27","River Falls",2,2,"Normal","N2GC",1615274.45384696
"528","2021-01-27","River Falls",2,2,"Normal","PMMOVGC",7708546.52150171
"529","2021-01-27","River Falls",2,3,"Normal","N1GC",1550015.50313991
"530","2021-01-27","River Falls",2,3,"Normal","N2GC",1343303.29937285
"531","2021-01-27","River Falls",2,3,"Normal","PMMOVGC",6912516.0641784
"532","2021-01-27","River Falls",3,1,"Normal","N1GC",1162301.22789934
"533","2021-01-27","River Falls",3,1,"Normal","N2GC",1217841.45318185
"534","2021-01-27","River Falls",3,1,"Normal","PMMOVGC",8039084.34059131
"535","2021-01-27","River Falls",3,2,"Normal","N1GC",1386541.39963295
"536","2021-01-27","River Falls",3,2,"Normal","N2GC",1669595.20719035
"537","2021-01-27","River Falls",3,2,"Normal","PMMOVGC",8096599.63168987
"538","2021-01-27","River Falls",3,3,"Normal","N1GC",1388672.71338249
"539","2021-01-27","River Falls",3,3,"Normal","N2GC",1206348.99223976
"540","2021-01-27","River Falls",3,3,"Normal","PMMOVGC",7323236.28569339
"541","2021-01-25","Sun Prairie",1,1,"Normal","N1GC",153071.587182976
"542","2021-01-25","Sun Prairie",1,1,"Normal","N2GC",103870.060101708
"543","2021-01-25","Sun Prairie",1,1,"Normal","PMMOVGC",10988093.8997113
"544","2021-01-25","Sun Prairie",1,2,"Normal","N1GC",57954.8794887088
"545","2021-01-25","Sun Prairie",1,2,"Normal","N2GC",113492.925750966
"546","2021-01-25","Sun Prairie",1,2,"Normal","PMMOVGC",12897702.6745208
"547","2021-01-25","Sun Prairie",1,3,"Normal","N1GC",93959.0223693165
"548","2021-01-25","Sun Prairie",1,3,"Normal","N2GC",66637.8972872237
"549","2021-01-25","Sun Prairie",1,3,"Normal","PMMOVGC",11924179.8841483
"550","2021-01-25","Sun Prairie",2,1,"Normal","N1GC",115708.268332704
"551","2021-01-25","Sun Prairie",2,1,"Normal","N2GC",120013.665789083
"552","2021-01-25","Sun Prairie",2,1,"Normal","PMMOVGC",14223661.2948807
"553","2021-01-25","Sun Prairie",2,2,"Normal","N1GC",128731.383064736
"554","2021-01-25","Sun Prairie",2,2,"Normal","N2GC",163544.720392285
"555","2021-01-25","Sun Prairie",2,2,"Normal","PMMOVGC",16563285.4578376
"556","2021-01-25","Sun Prairie",2,3,"Normal","N1GC",122958.703935465
"557","2021-01-25","Sun Prairie",2,3,"Normal","N2GC",103315.012716352
"558","2021-01-25","Sun Prairie",2,3,"Normal","PMMOVGC",14183426.7902394
"559","2021-01-25","Sun Prairie",3,1,"Normal","N1GC",81569.3772063837
"560","2021-01-25","Sun Prairie",3,1,"Normal","N2GC",81148.2994599142
"561","2021-01-25","Sun Prairie",3,1,"Normal","PMMOVGC",10505049.3010451
"562","2021-01-25","Sun Prairie",3,2,"Normal","N1GC",130613.286471134
"563","2021-01-25","Sun Prairie",3,2,"Normal","N2GC",115447.146487921
"564","2021-01-25","Sun Prairie",3,2,"Normal","PMMOVGC",10588752.0566298
"565","2021-01-25","Sun Prairie",3,3,"Normal","N1GC",89423.5390759202
"566","2021-01-25","Sun Prairie",3,3,"Normal","N2GC",93706.6089681582
"567","2021-01-25","Sun Prairie",3,3,"Normal","PMMOVGC",13459343.4315374
"568","2021-01-26","Sun Prairie",1,1,"Normal","N1GC",142318.744366096
"569","2021-01-26","Sun Prairie",1,1,"Normal","N2GC",110827.662457045
"570","2021-01-26","Sun Prairie",1,1,"Normal","PMMOVGC",12028974.2960145
"571","2021-01-26","Sun Prairie",1,2,"Normal","N1GC",122139.198254101
"572","2021-01-26","Sun Prairie",1,2,"Normal","N2GC",201474.392072802
"573","2021-01-26","Sun Prairie",1,2,"Normal","PMMOVGC",12404553.8266972
"574","2021-01-26","Sun Prairie",1,3,"Normal","N1GC",78165.746036025
"575","2021-01-26","Sun Prairie",1,3,"Normal","N2GC",129369.638495111
"576","2021-01-26","Sun Prairie",1,3,"Normal","PMMOVGC",14135198.7790407
"577","2021-01-26","Sun Prairie",2,1,"Normal","N1GC",132462.94191763
"578","2021-01-26","Sun Prairie",2,1,"Normal","N2GC",121952.238578469
"579","2021-01-26","Sun Prairie",2,1,"Normal","PMMOVGC",13584410.493433
"580","2021-01-26","Sun Prairie",2,2,"Normal","N1GC",100126.504548636
"581","2021-01-26","Sun Prairie",2,2,"Normal","N2GC",173633.360877838
"582","2021-01-26","Sun Prairie",2,2,"Normal","PMMOVGC",16544408.9769979
"583","2021-01-26","Sun Prairie",2,3,"Normal","N1GC",73194.3595937899
"584","2021-01-26","Sun Prairie",2,3,"Normal","N2GC",150716.899122471
"585","2021-01-26","Sun Prairie",2,3,"Normal","PMMOVGC",15262635.7054124
"586","2021-01-26","Sun Prairie",3,1,"Normal","N1GC",155746.126182756
"587","2021-01-26","Sun Prairie",3,1,"Normal","N2GC",235782.971482205
"588","2021-01-26","Sun Prairie",3,1,"Normal","PMMOVGC",10141338.1901377
"589","2021-01-26","Sun Prairie",3,2,"Normal","N1GC",212332.869959797
"590","2021-01-26","Sun Prairie",3,2,"Normal","N2GC",272884.323627658
"591","2021-01-26","Sun Prairie",3,2,"Normal","PMMOVGC",8416007.39766739
"592","2021-01-26","Sun Prairie",3,3,"Normal","N1GC",141522.397782205
"593","2021-01-26","Sun Prairie",3,3,"Normal","N2GC",238177.908753058
"594","2021-01-26","Sun Prairie",3,3,"Normal","PMMOVGC",10547465.2524626
"595","2021-01-27","Sun Prairie",1,1,"Normal","N1GC",69793.0254119208
"596","2021-01-27","Sun Prairie",1,1,"Normal","N2GC",146816.983122928
"597","2021-01-27","Sun Prairie",1,1,"Normal","PMMOVGC",9108112.14000008
"598","2021-01-27","Sun Prairie",1,2,"Normal","N1GC",75806.8775775829
"599","2021-01-27","Sun Prairie",1,2,"Normal","N2GC",162150.862723171
"600","2021-01-27","Sun Prairie",1,2,"Normal","PMMOVGC",11278102.129386
"601","2021-01-27","Sun Prairie",1,3,"Normal","N1GC",99190.1398521783
"602","2021-01-27","Sun Prairie",1,3,"Normal","N2GC",143333.878010221
"603","2021-01-27","Sun Prairie",1,3,"Normal","PMMOVGC",11726548.7585282
"604","2021-01-27","Sun Prairie",2,1,"Normal","N1GC",93339.4158941534
"605","2021-01-27","Sun Prairie",2,1,"Normal","N2GC",94862.4653969795
"606","2021-01-27","Sun Prairie",2,1,"Normal","PMMOVGC",211776129.986418
"607","2021-01-27","Sun Prairie",2,2,"Normal","N1GC",58538.8537520589
"608","2021-01-27","Sun Prairie",2,2,"Normal","N2GC",89623.7014075234
"609","2021-01-27","Sun Prairie",2,2,"Normal","PMMOVGC",226124141.02271
"610","2021-01-27","Sun Prairie",2,3,"Normal","N1GC",49012.104472064
"611","2021-01-27","Sun Prairie",2,3,"Normal","N2GC",85275.5790089427
"612","2021-01-27","Sun Prairie",2,3,"Normal","PMMOVGC",213693301.952613
"613","2021-01-27","Sun Prairie",3,1,"Normal","N1GC",51982.0449432533
"614","2021-01-27","Sun Prairie",3,1,"Normal","N2GC",76615.2453164112
"615","2021-01-27","Sun Prairie",3,1,"Normal","PMMOVGC",12352484.5447637
"616","2021-01-27","Sun Prairie",3,2,"Normal","N1GC",83555.8955758699
"617","2021-01-27","Sun Prairie",3,2,"Normal","N2GC",89279.4202592894
"618","2021-01-27","Sun Prairie",3,2,"Normal","PMMOVGC",14750846.1587063
"619","2021-01-27","Sun Prairie",3,3,"Normal","N1GC",118388.969287615
"620","2021-01-27","Sun Prairie",3,3,"Normal","N2GC",81522.0027591091
"621","2021-01-27","Sun Prairie",3,3,"Normal","PMMOVGC",12140811.9791984
"622","2021-01-25","Wausau",1,1,"Normal","N1GC",139386.875237345
"623","2021-01-25","Wausau",1,1,"Normal","N2GC",90782.4561548987
"624","2021-01-25","Wausau",1,1,"Normal","PMMOVGC",12928019.9476573
"625","2021-01-25","Wausau",1,2,"Normal","N1GC",101725.392797235
"626","2021-01-25","Wausau",1,2,"Normal","N2GC",101823.51629403
"627","2021-01-25","Wausau",1,2,"Normal","PMMOVGC",11455050.6432079
"628","2021-01-25","Wausau",1,3,"Normal","N1GC",200093.998981222
"629","2021-01-25","Wausau",1,3,"Normal","N2GC",525438.668226022
"630","2021-01-25","Wausau",1,3,"Normal","PMMOVGC",13843862.0354614
"631","2021-01-25","Wausau",2,1,"Normal","N1GC",145086.65302494
"632","2021-01-25","Wausau",2,1,"Normal","N2GC",238546.328277666
"633","2021-01-25","Wausau",2,1,"Normal","PMMOVGC",13686804.9443657
"634","2021-01-25","Wausau",2,2,"Normal","N1GC",177338.567568906
"635","2021-01-25","Wausau",2,2,"Normal","N2GC",178695.506006531
"636","2021-01-25","Wausau",2,2,"Normal","PMMOVGC",12135213.1134386
"637","2021-01-25","Wausau",2,3,"Normal","N1GC",217558.36973444
"638","2021-01-25","Wausau",2,3,"Normal","N2GC",193319.565735245
"639","2021-01-25","Wausau",2,3,"Normal","PMMOVGC",13679235.3172386
"640","2021-01-25","Wausau",3,1,"Normal","N1GC",406146.703581083
"641","2021-01-25","Wausau",3,1,"Normal","N2GC",301598.657269602
"642","2021-01-25","Wausau",3,1,"Normal","PMMOVGC",14072177.4428097
"643","2021-01-25","Wausau",3,2,"Normal","N1GC",386535.106734101
"644","2021-01-25","Wausau",3,2,"Normal","N2GC",193936.17579755
"645","2021-01-25","Wausau",3,2,"Normal","PMMOVGC",14390637.2393311
"646","2021-01-25","Wausau",3,3,"Normal","N1GC",554911.203119003
"647","2021-01-25","Wausau",3,3,"Normal","N2GC",305616.017131155
"648","2021-01-25","Wausau",3,3,"Normal","PMMOVGC",14182273.3878641
"649","2021-01-26","Wausau",1,1,"Normal","N1GC",365979.268828613
"650","2021-01-26","Wausau",1,1,"Normal","N2GC",195470.038456773
"651","2021-01-26","Wausau",1,1,"Normal","PMMOVGC",11287979.5269294
"652","2021-01-26","Wausau",1,2,"Normal","N1GC",357162.881054854
"653","2021-01-26","Wausau",1,2,"Normal","N2GC",238113.958964718
"654","2021-01-26","Wausau",1,2,"Normal","PMMOVGC",12163289.903081
"655","2021-01-26","Wausau",1,3,"Normal","N1GC",340068.772321678
"656","2021-01-26","Wausau",1,3,"Normal","N2GC",339028.368741299
"657","2021-01-26","Wausau",1,3,"Normal","PMMOVGC",12072244.6386209
"658","2021-01-26","Wausau",2,1,"Normal","N1GC",141208.980039403
"659","2021-01-26","Wausau",2,1,"Normal","N2GC",55429.2525768075
"660","2021-01-26","Wausau",2,1,"Normal","PMMOVGC",11835966.7338393
